price,pType,pWidth,pLength,pArea,pLandArea,pNumberOfFloors,pNumberOfBathrooms,pNumberOfBedrooms,pCertificateType,pFurnitureStatus,log_price,district
4300000000.0,other,4.01,12.08,54.4,48.3,2.0,2.0,2.0,certificate,other,22.18188085964593,Quận Bình Tân
3850000000.0,other,4.01,8.45,53.5,26.7,2.0,1.0,1.0,certificate,other,22.071338985246104,Quận Tân Phú
68000000000.0,other,10.36,34.0,695.5,324.9,6.0,8.0,7.0,certificate,other,24.942773542122517,Quận Tân Bình
11400000000.0,other,9.25,6.1,45.9,45.9,3.0,4.0,4.0,certificate,other,23.15687919234686,Quận Phú Nhuận
6000000000.0,land,4.0,18.88,75.5,75.5,1.0,1.0,1.0,certificate,other,22.515025306174465,Quận Tân Phú
6900000000.0,alley_house,6.6,8.21,192.8,50.4,5.0,4.0,4.0,certificate,other,22.654787248549624,Quận Tân Phú
8100000000.0,other,4.0,17.09,165.6,65.5,4.0,5.0,4.0,certificate,other,22.815129898624804,Quận Gò Vấp
14800000000.0,other,4.75,19.98,176.9,94.33,2.0,6.0,6.0,certificate,other,23.41789301771648,Quận Tân Bình
9500000000.0,other,3.35,14.85,151.92,45.4,4.0,4.0,3.0,certificate,other,22.974557635552905,Quận 5
4600000000.0,land,7.0,12.55,87.5,87.5,1.0,1.0,1.0,certificate,other,22.24932214044146,Quận 12
6980000000.0,other,3.8,13.87,147.7,50.0,3.0,3.0,4.0,certificate,other,22.66631475372069,Quận Gò Vấp
5100000000.0,alley_house,3.2,16.08,97.3,52.8,2.0,5.0,5.0,certificate,other,22.35250637667669,Quận Tân Phú
3500000000.0,other,1.96,11.0,78.1,25.1,4.0,1.0,3.0,certificate,other,21.97602880544178,Quận Phú Nhuận
9200000000.0,other,3.65,28.2,301.5,69.0,5.0,4.0,5.0,certificate,other,22.942469321001404,Quận 12
22000000000.0,other,4.85,19.9,228.7,96.5,3.0,4.0,4.0,certificate,other,23.814308290304727,Quận 5
6980000000.0,other,4.01,13.8,55.2,55.2,3.0,4.0,4.0,certificate,other,22.66631475372069,Quận Tân Bình
12000000000.0,other,8.0,20.0,228.6,162.0,2.0,4.0,4.0,certificate,partially_furnished,23.208172486734412,Quận Bình Tân
5750000000.0,other,4.05,11.27,83.9,44.7,2.0,2.0,2.0,certificate,other,22.47246569175567,Quận Tân Phú
3650000000.0,other,4.0,8.0,64.02,32.1,2.0,2.0,2.0,certificate,other,22.017993004540813,Quận Bình Tân
3400000000.0,other,3.98,9.6,75.6,37.8,2.0,2.0,2.0,certificate,other,21.947041268568526,Quận Bình Tân
5100000000.0,other,4.0,15.95,114.2,63.6,2.0,3.0,3.0,certificate,other,22.35250637667669,Quận Bình Tân
6150000000.0,alley_house,4.0,10.28,82.0,41.0,2.0,2.0,2.0,certificate,other,22.539717918764836,Quận Bình Thạnh
3600000000.0,alley_house,3.93,10.35,41.3,41.3,1.0,1.0,2.0,certificate,other,22.004199682408476,Quận 7
5850000000.0,other,2.5,20.15,59.61,37.37,2.0,2.0,3.0,certificate,other,22.489707498190175,Quận Bình Thạnh
11000000000.0,other,3.47,13.0,130.0,45.3,4.0,4.0,5.0,certificate,other,23.121161109744783,Quận 8
7500000000.0,alley_house,4.47,23.01,166.4,104.2,3.0,4.0,4.0,certificate,other,22.738168857488677,Quận 12
4890000000.0,other,4.0,16.2,105.6,64.6,2.0,2.0,2.0,certificate,other,22.31045814043319,Quận 12
9500000000.0,other,5.28,32.36,101.3,116.8,1.0,10.0,10.0,certificate,other,22.974557635552905,Quận Gò Vấp
6800000000.0,land,4.2,16.47,67.6,67.6,1.0,1.0,1.0,certificate,other,22.640188449128473,Quận 12
2850000000.0,alley_house,3.0,8.2,45.9,21.6,2.0,2.0,1.0,certificate,other,21.77058483122697,Quận Bình Tân
40000000000.0,other,7.0,17.0,547.1,119.0,6.0,31.0,30.0,certificate,other,24.412145291060348,Quận Gò Vấp
4000000000.0,alley_house,2.76,7.54,43.34,20.8,3.0,2.0,2.0,certificate,other,22.1095601980663,Quận Tân Bình
10200000000.0,other,5.55,9.65,73.5,29.1,3.0,4.0,4.0,certificate,other,23.045653557236637,Quận Phú Nhuận
8300000000.0,alley_house,3.05,13.0,135.9,39.5,4.0,5.0,6.0,certificate,other,22.839521351748964,Quận Phú Nhuận
3300000000.0,apartment,4.05,17.283950617283953,70.0,70.0,1.0,2.0,2.0,certificate,other,21.917188305418847,Quận Thủ Đức
5300000000.0,other,4.01,10.78,77.7,42.9,2.0,2.0,2.0,certificate,partially_furnished,22.390972657504488,Quận 8
6650000000.0,other,4.5,15.1,194.3,68.1,4.0,4.0,3.0,certificate,other,22.617882691614174,Quận 12
8800000000.0,other,3.0,16.0,115.05,45.6,3.0,3.0,3.0,certificate,other,22.89801755843057,Quận Tân Bình
12500000000.0,other,4.1,11.0,187.7,43.7,5.0,5.0,3.0,certificate,furnished,23.248994481254666,Quận Tân Bình
5000000000.0,alley_house,3.8,7.1,117.8,27.0,5.0,3.0,2.0,certificate,other,22.33270374938051,Quận Tân Phú
12800000000.0,other,3.8,13.3,162.4,50.6,4.0,5.0,4.0,certificate,other,23.272711007871983,Quận Tân Bình
6900000000.0,other,4.6,8.5,107.7,35.9,3.0,5.0,4.0,certificate,other,22.654787248549624,Quận Gò Vấp
29000000000.0,other,3.95,13.45,73.9,73.9,4.0,30.0,30.0,certificate,other,24.090561666932885,Quận Gò Vấp
8600000000.0,other,3.64,24.69,98.1,98.1,1.0,2.0,3.0,certificate,other,22.875028040205873,Quận Gò Vấp
5950000000.0,other,4.5,13.89,147.2,64.2,3.0,4.0,4.0,certificate,other,22.50665705650395,Quận Gò Vấp
24000000000.0,other,5.09,23.01,116.7,116.7,3.0,5.0,4.0,certificate,furnished,23.901319667294356,Quận Tân Bình
17500000000.0,other,3.9,23.2,131.13,90.48,2.0,1.0,1.0,certificate,unfurnished,23.585466717875878,Quận 11
6790000000.0,other,4.0,15.0,168.0,60.0,3.0,3.0,3.0,certificate,other,22.638716778517015,Quận Tân Phú
7350000000.0,other,4.84,14.66,175.3,71.73,4.0,3.0,3.0,certificate,other,22.717966150171158,Quận Bình Tân
11000000000.0,other,4.1,19.52,127.5,78.0,2.0,2.0,2.0,certificate,other,23.121161109744783,Quận 6
9500000000.0,other,3.92,16.67,208.9,43.7,5.0,5.0,4.0,certificate,other,22.974557635552905,Quận 8
11950000000.0,other,4.6,11.11,237.3,53.9,6.0,5.0,4.0,certificate,other,23.20399711532393,Quận Gò Vấp
9900000000.0,other,4.0,16.57,213.0,65.0,5.0,5.0,4.0,certificate,other,23.015800594086954,Quận Gò Vấp
10500000000.0,other,4.1,21.6,206.0,71.0,3.0,3.0,3.0,certificate,other,23.07464109410989,Quận Gò Vấp
6650000000.0,other,4.16,11.19,172.7,45.7,4.0,3.0,3.0,certificate,partially_furnished,22.617882691614174,Quận Tân Phú
15000000000.0,other,5.25,19.0,266.8,92.9,4.0,6.0,4.0,certificate,other,23.43131603804862,Quận Tân Bình
2860000000.0,other,4.0,4.87,39.0,19.5,2.0,2.0,2.0,certificate,other,21.774087461778173,Quận Gò Vấp
7600000000.0,other,4.0,10.5,129.5,41.5,4.0,3.0,5.0,certificate,other,22.751414084238696,Quận Gò Vấp
6480000000.0,other,4.28,13.18,127.5,54.8,3.0,2.0,2.0,certificate,other,22.591986347310595,Quận Gò Vấp
2600000000.0,other,4.0,3.0,12.0,12.0,3.0,3.0,2.0,certificate,other,21.678777281973847,Quận Tân Bình
6450000000.0,other,3.5,18.94,98.7,67.0,3.0,3.0,3.0,certificate,other,22.587345967754093,Quận Gò Vấp
7990000000.0,other,4.0,11.93,143.3,44.0,4.0,4.0,4.0,certificate,other,22.801456596724595,Quận Gò Vấp
10000000000.0,other,4.5,25.0,105.0,105.0,1.0,1.0,1.0,certificate,other,23.025850929940457,Quận Bình Tân
20900000000.0,other,9.0,68.0,606.0,606.0,0.0,0.0,0.0,certificate,other,23.763014995917178,Quận 12
7850000000.0,other,5.75,7.24,125.9,39.0,4.0,4.0,4.0,certificate,other,22.783779368740728,Quận Phú Nhuận
9999000000.0,other,4.04,14.15,48.8,48.8,5.0,3.0,3.0,certificate,other,23.025750924940123,Quận Tân Bình
5500000000.0,other,8.0,16.25,128.6,128.6,1.0,2.0,2.0,certificate,other,22.428013929184836,Quận Hóc Môn
2980000000.0,other,3.75,6.2,47.2,23.6,2.0,2.0,2.0,certificate,other,21.815189137463726,Quận Gò Vấp
14700000000.0,land,1.6,30.65,147.1,147.1,0.0,0.0,0.0,certificate,other,23.4111133307311,Quận Gò Vấp
11000000000.0,other,3.65,12.7,70.0,28.8,4.0,3.0,3.0,certificate,furnished,23.121161109744783,Quận 1
13200000000.0,other,5.0,18.66,284.7,93.3,4.0,7.0,6.0,certificate,other,23.303482666538738,Quận Tân Phú
8100000000.0,other,3.1,9.3,105.7,28.1,5.0,3.0,3.0,certificate,other,22.815129898624804,Quận Phú Nhuận
4200000000.0,other,4.15,7.13,55.8,27.9,2.0,2.0,2.0,certificate,other,22.158350362235733,Quận Gò Vấp
73000000000.0,other,18.3,33.55,599.0,599.0,1.0,1.0,1.0,certificate,other,25.013725278094803,Quận Gò Vấp
4500000000.0,other,4.94,30.05,81.2,103.7,1.0,9.0,9.0,certificate,partially_furnished,22.227343233722685,Quận Hóc Môn
3960000000.0,other,3.5,4.55,35.9,15.9,2.0,1.0,2.0,certificate,other,22.099509862212802,Quận Gò Vấp
6990000000.0,other,6.0,8.04,135.0,47.9,4.0,4.0,4.0,certificate,other,22.66774639319213,Quận Gò Vấp
7350000000.0,other,4.0,11.07,143.1,44.1,4.0,3.0,4.0,certificate,other,22.717966150171158,Quận Gò Vấp
13500000000.0,other,4.0,20.0,313.0,72.4,6.0,5.0,5.0,certificate,other,23.325955522390796,Quận Gò Vấp
4990000000.0,other,3.9,6.2,24.0,24.0,4.0,3.0,3.0,certificate,other,22.33070174670984,Quận Bình Thạnh
5550000000.0,other,3.65,5.38,54.4,18.7,3.0,3.0,2.0,certificate,other,22.437063764704753,Quận Bình Thạnh
5450000000.0,other,6.55,4.5,64.5,25.1,3.0,3.0,2.0,certificate,other,22.418881445621565,Quận Phú Nhuận
4680000000.0,other,3.35,20.16,69.98,69.98,2.0,2.0,2.0,certificate,other,22.266563946875966,Quận Bình Thạnh
4680000000.0,alley_house,3.55,6.4,48.2,24.1,2.0,2.0,2.0,certificate,furnished,22.266563946875966,Quận 1
5950000000.0,other,4.0,8.06,95.3,27.7,3.0,3.0,4.0,certificate,other,22.50665705650395,Quận Bình Thạnh
8000000000.0,other,4.0,17.97,162.5,71.8,4.0,5.0,4.0,certificate,partially_furnished,22.80270737862625,Quận Bình Tân
8750000000.0,other,4.87,15.25,256.5,86.6,4.0,12.0,12.0,certificate,other,22.892319537315934,Quận Bình Thạnh
7000000000.0,alley_house,4.0,17.47,93.4,70.5,2.0,3.0,3.0,certificate,other,22.669175986001726,Quận Bình Tân
4750000000.0,alley_house,5.25,25.35,126.6,126.6,1.0,1.0,1.0,certificate,other,22.28141045499296,Quận 12
8600000000.0,other,4.05,12.1,192.2,49.2,5.0,4.0,4.0,certificate,other,22.875028040205873,Quận Gò Vấp
13500000000.0,other,3.97,14.75,266.1,58.3,6.0,8.0,4.0,certificate,other,23.325955522390796,Quận Gò Vấp
7590000000.0,other,3.75,13.26,128.9,49.0,4.0,4.0,4.0,certificate,other,22.75009742835395,Quận Gò Vấp
4950000000.0,other,2.98,9.25,80.8,28.2,4.0,4.0,3.0,certificate,other,22.32265341352701,Quận Gò Vấp
6300000000.0,other,5.47,9.1,182.5,54.8,4.0,5.0,4.0,certificate,other,22.563815470343897,Quận Bình Tân
6000000000.0,alley_house,4.0,10.96,162.0,42.1,5.0,6.0,5.0,certificate,other,22.515025306174465,Quận Bình Tân
7580000000.0,other,3.3,12.46,34.2,34.2,4.0,4.0,5.0,certificate,other,22.74877903660069,Quận Phú Nhuận
9600000000.0,other,4.8,11.25,149.7,53.6,3.0,5.0,4.0,certificate,other,22.985028935420203,Quận Phú Nhuận
4650000000.0,other,3.45,10.4,32.1,32.1,4.0,2.0,4.0,certificate,other,22.260133056545676,Quận Bình Thạnh
10200000000.0,alley_house,4.0,15.35,222.2,61.4,5.0,6.0,4.0,certificate,other,23.045653557236637,Quận Gò Vấp
2800000000.0,alley_house,2.1,7.0,28.0,14.0,2.0,1.0,1.0,certificate,other,21.75288525412757,Quận 1
2950000000.0,alley_house,8.16,3.64,49.5,23.0,3.0,2.0,3.0,certificate,other,21.80507100729814,Quận 8
6000000000.0,other,3.19,12.96,71.0,53.5,2.0,2.0,2.0,certificate,partially_furnished,22.515025306174465,Quận 3
8100000000.0,alley_house,4.0,17.0,109.1,61.1,2.0,2.0,3.0,certificate,other,22.815129898624804,Quận Tân Bình
3990000000.0,other,3.97,8.41,31.3,31.3,2.0,2.0,2.0,certificate,other,22.10705706784818,Quận Gò Vấp
4650000000.0,other,3.37,10.05,55.2,28.1,2.0,2.0,2.0,certificate,other,22.260133056545676,Quận Gò Vấp
4850000000.0,other,3.9,16.75,86.2,68.3,2.0,2.0,2.0,certificate,other,22.302244541895803,Quận Gò Vấp
9200000000.0,alley_house,3.8,18.0,195.62,68.44,5.0,8.0,8.0,certificate,other,22.942469321001404,Quận Tân Bình
7700000000.0,other,4.0,14.0,55.84,55.84,4.0,2.0,4.0,certificate,other,22.764486165806048,Quận 7
7450000000.0,other,3.06,17.95,188.2,63.4,4.0,5.0,4.0,certificate,other,22.73147986933788,Quận Gò Vấp
7800000000.0,other,4.0,11.0,128.2,37.1,4.0,3.0,4.0,certificate,other,22.777389570641958,Quận Gò Vấp
38000000000.0,other,7.43,31.8,1209.0,305.7,6.0,53.0,53.0,certificate,other,24.360851996672796,Quận Thủ Đức
19900000000.0,other,9.9,17.0,306.9,159.0,5.0,4.0,4.0,certificate,other,23.713985568676858,Quận Thủ Đức
10950000000.0,other,9.5,18.0,192.3,192.3,2.0,2.0,3.0,certificate,partially_furnished,23.11660529320892,Quận 12
12500000000.0,other,8.64,6.32,142.8,49.4,4.0,5.0,8.0,certificate,other,23.248994481254666,Quận 8
3500000000.0,alley_house,3.02,11.23,46.1,34.0,2.0,2.0,1.0,certificate,partially_furnished,21.97602880544178,Quận 12
4800000000.0,other,4.0,12.46,136.6,49.6,3.0,3.0,4.0,certificate,other,22.291881754860256,Quận 12
4500000000.0,other,3.14,35.24,84.0,124.2,1.0,2.0,2.0,certificate,other,22.227343233722685,Quận Hóc Môn
7600000000.0,alley_house,3.5,10.1,127.6,35.4,4.0,1.0,2.0,certificate,other,22.751414084238696,Quận 11
4455000000.0,land,5.0,16.0,80.0,80.0,1.0,1.0,1.0,certificate,other,22.217292897869182,Quận 8
6800000000.0,land,4.0,16.79,67.0,67.0,1.0,1.0,1.0,certificate,other,22.640188449128473,Quận Bình Tân
4900000000.0,land,4.0,14.1,90.6,51.8,2.0,2.0,1.0,certificate,other,22.31250104206299,Quận Hóc Môn
3700000000.0,other,3.0,28.41,85.1,85.1,1.0,1.0,1.0,certificate,other,22.03159865659659,Quận Hóc Môn
7000000000.0,other,5.75,17.7,110.0,110.0,1.0,1.0,2.0,certificate,other,22.669175986001726,Quận 7
7900000000.0,alley_house,4.25,16.36,96.44,70.33,2.0,2.0,3.0,certificate,other,22.790128596419386,Quận Tân Bình
16500000000.0,land,7.48,26.41,184.7,184.7,1.0,1.0,1.0,certificate,other,23.526626217852947,Quận Thủ Đức
5500000000.0,other,4.0,12.7,173.0,50.8,4.0,4.0,4.0,certificate,partially_furnished,22.428013929184836,Quận Bình Tân
4700000000.0,other,5.13,12.35,32.2,65.9,1.0,3.0,2.0,certificate,other,22.270828345662423,Quận Thủ Đức
5000000000.0,land,8.0,23.25,185.9,185.9,1.0,1.0,1.0,certificate,other,22.33270374938051,Quận 12
19000000000.0,land,8.76,12.24,244.8,244.8,1.0,1.0,1.0,certificate,other,23.667704816112852,Quận Bình Thạnh
4200000000.0,other,5.0,24.0,118.3,118.3,1.0,1.0,2.0,certificate,other,22.158350362235733,Quận 12
7000000000.0,alley_house,5.0,15.0,225.63,75.0,4.0,5.0,5.0,certificate,partially_furnished,22.669175986001726,Quận Bình Tân
7500000000.0,other,4.55,22.46,107.2,107.2,5.0,5.0,5.0,certificate,other,22.738168857488677,Quận Tân Phú
25000000000.0,other,9.2,13.75,127.03,127.03,3.0,4.0,3.0,certificate,furnished,23.942141661814613,Quận Tân Bình
9800000000.0,other,4.3,18.47,249.6,97.6,3.0,4.0,4.0,certificate,other,23.005648222622938,Quận 12
19800000000.0,other,4.26,18.25,333.7,63.8,7.0,16.0,16.0,certificate,other,23.7089477746469,Quận Bình Thạnh
11800000000.0,other,3.0,12.9,106.7,40.9,4.0,7.0,5.0,certificate,other,23.19136536841803,Quận Phú Nhuận
23000000000.0,other,6.0,32.5,514.6,185.6,5.0,5.0,5.0,certificate,other,23.85876005287556,Quận Gò Vấp
4300000000.0,alley_house,4.19,12.0,73.0,50.7,3.0,2.0,3.0,certificate,other,22.18188085964593,Quận Bình Tân
7500000000.0,other,2.13,12.15,33.66,40.92,1.0,1.0,1.0,certificate,other,22.738168857488677,Quận Thủ Đức
7500000000.0,alley_house,4.06,18.18,109.7,90.4,2.0,1.0,1.0,certificate,other,22.738168857488677,Quận Tân Bình
5550000000.0,other,4.0,30.0,120.0,120.0,1.0,1.0,1.0,certificate,other,22.437063764704753,Quận 12
3300000000.0,alley_house,2.9,9.7,56.2,28.1,2.0,2.0,2.0,certificate,other,21.917188305418847,Quận 7
4200000000.0,alley_house,4.2,15.8,65.7,65.7,1.0,1.0,1.0,certificate,other,22.158350362235733,Quận Bình Tân
9780000000.0,other,4.0,12.6,56.6,56.6,4.0,5.0,4.0,certificate,furnished,23.003605320993138,Quận 5
6000000000.0,alley_house,3.14,11.0,71.6,34.8,3.0,2.0,1.0,certificate,unfurnished,22.515025306174465,Quận 1
3750000000.0,alley_house,3.66,6.55,42.2,24.8,2.0,2.0,2.0,certificate,other,22.04502167692873,Quận 6
13000000000.0,other,3.65,14.24,167.6,47.3,4.0,5.0,4.0,certificate,other,23.288215194407947,Quận Bình Thạnh
4600000000.0,other,2.33,7.74,35.4,17.7,2.0,2.0,3.0,certificate,other,22.24932214044146,Quận 3
5500000000.0,other,3.99,14.7,143.9,58.4,3.0,3.0,3.0,certificate,other,22.428013929184836,Quận Bình Tân
5100000000.0,other,3.73,13.42,44.62,44.62,2.0,3.0,3.0,certificate,other,22.35250637667669,Quận Gò Vấp
5200000000.0,other,4.03,8.41,72.4,33.6,3.0,3.0,3.0,certificate,other,22.371924462533794,Quận Gò Vấp
2500000000.0,alley_house,2.7,5.52,28.34,14.17,2.0,3.0,2.0,certificate,other,21.639556568820566,Quận Tân Bình
14900000000.0,other,4.2,15.38,274.5,64.4,5.0,7.0,5.0,certificate,other,23.424627049897826,Quận Gò Vấp
9000000000.0,other,3.5,14.5,50.75,50.75,2.0,2.0,3.0,certificate,other,22.920490414282632,Quận 10
13400000000.0,other,4.2,15.3,268.4,61.9,5.0,5.0,4.0,certificate,other,23.318520543903276,Quận Gò Vấp
11300000000.0,other,4.0,16.8,237.2,77.2,5.0,11.0,11.0,certificate,other,23.148068562664704,Quận Bình Tân
13700000000.0,other,4.0,17.5,177.5,70.0,3.0,3.0,3.0,certificate,other,23.34066166978049,Quận 6
36500000000.0,other,8.0,27.5,643.4,219.0,5.0,31.0,31.0,certificate,other,24.320578097534856,Quận Gò Vấp
5300000000.0,alley_house,18.58,3.93,94.1,55.2,2.0,2.0,1.0,certificate,other,22.390972657504488,Quận Thủ Đức
44000000000.0,other,12.0,25.0,325.5,325.5,6.0,41.0,41.0,certificate,other,24.507455470864674,Quận Gò Vấp
15500000000.0,other,8.23,16.3,216.2,114.3,5.0,4.0,4.0,certificate,other,23.464105860871612,Quận Gò Vấp
4500000000.0,alley_house,4.26,11.46,49.3,49.3,1.0,1.0,1.0,certificate,other,22.227343233722685,Quận 4
4400000000.0,alley_house,4.0,10.69,81.6,42.9,2.0,2.0,2.0,certificate,other,22.204870377870627,Quận Bình Tân
49000000000.0,other,4.6,39.35,1066.4,181.0,8.0,14.0,32.0,certificate,furnished,24.615086135057037,Quận Tân Bình
25500000000.0,other,4.0,18.5,339.2,73.2,5.0,6.0,6.0,certificate,other,23.961944289110793,Quận Tân Bình
14500000000.0,alley_house,5.0,14.65,230.5,73.2,3.0,2.0,2.0,certificate,partially_furnished,23.39741448637294,Quận Tân Bình
8900000000.0,other,7.92,13.0,89.7,103.4,1.0,1.0,1.0,certificate,other,22.909317113684505,Quận Bình Tân
5000000000.0,alley_house,3.3,13.12,36.9,36.8,2.0,1.0,1.0,certificate,other,22.33270374938051,Quận 9
4200000000.0,alley_house,3.03,11.13,30.1,33.2,1.0,2.0,2.0,certificate,other,22.158350362235733,Quận Bình Tân
7500000000.0,land,9.9,15.93,157.9,157.9,1.0,1.0,1.0,certificate,other,22.738168857488677,Quận Nhà Bè
4250000000.0,other,5.34,9.68,58.4,47.5,2.0,1.0,2.0,certificate,other,22.170184819882735,Quận Thủ Đức
5000000000.0,alley_house,5.8,14.79,89.1,89.1,1.0,1.0,1.0,certificate,other,22.33270374938051,Quận Nhà Bè
9000000000.0,other,3.48,12.52,249.5,66.8,5.0,6.0,5.0,certificate,furnished,22.920490414282632,Quận Gò Vấp
2600000000.0,alley_house,3.98,9.81,32.3,32.3,2.0,1.0,2.0,certificate,partially_furnished,21.678777281973847,Quận Hóc Môn
9500000000.0,villa,5.0,16.0,204.6,80.0,4.0,5.0,4.0,certificate,other,22.974557635552905,Quận Nhà Bè
12500000000.0,other,3.8,25.1,113.6,110.5,2.0,2.0,3.0,certificate,other,23.248994481254666,Quận 6
5900000000.0,other,4.14,11.95,118.3,41.9,3.0,3.0,4.0,certificate,furnished,22.498218187858086,Quận Gò Vấp
37000000000.0,other,6.1,62.79,534.2,534.2,0.0,0.0,0.0,certificate,other,24.334183749590636,Quận 12
17000000000.0,other,4.0,19.37,218.0,70.2,5.0,5.0,4.0,certificate,other,23.556479181002626,Quận Gò Vấp
13980000000.0,other,4.0,14.9,229.2,55.2,5.0,5.0,3.0,certificate,other,23.360893573752076,Quận Gò Vấp
11900000000.0,other,4.0,12.95,234.8,51.8,5.0,6.0,4.0,certificate,other,23.199804237063894,Quận Gò Vấp
8600000000.0,other,8.45,6.95,56.7,56.7,4.0,5.0,4.0,certificate,other,22.875028040205873,Quận Gò Vấp
5960000000.0,other,3.56,11.0,57.1,39.8,2.0,2.0,3.0,certificate,other,22.50833631802367,Quận Gò Vấp
3700000000.0,other,4.94,16.14,88.6,81.3,2.0,2.0,3.0,certificate,other,22.03159865659659,Quận Hóc Môn
1800000000.0,other,2.14,5.1,20.7,11.1,3.0,2.0,2.0,certificate,other,21.31105250184853,Quận Bình Tân
7100000000.0,alley_house,3.1,9.1,92.95,27.8,4.0,3.0,5.0,certificate,other,22.683360620993682,Quận 1
3500000000.0,alley_house,4.1,9.83,24.9,24.9,2.0,2.0,2.0,certificate,partially_furnished,21.97602880544178,Quận 2
9500000000.0,alley_house,8.7,5.15,150.6,45.6,4.0,4.0,5.0,certificate,other,22.974557635552905,Quận Phú Nhuận
4600000000.0,other,3.99,11.15,72.4,44.5,2.0,2.0,2.0,certificate,other,22.24932214044146,Quận Bình Tân
3700000000.0,alley_house,3.0,14.7,36.3,36.3,2.0,1.0,2.0,certificate,partially_furnished,22.03159865659659,Quận Bình Tân
15400000000.0,other,4.5,19.0,310.9,85.4,5.0,11.0,9.0,certificate,other,23.457633346365995,Quận Phú Nhuận
6400000000.0,other,4.0,20.5,224.8,63.8,4.0,6.0,5.0,certificate,other,22.579563827312036,Quận 12
5490000000.0,other,4.0,9.15,100.8,30.4,3.0,3.0,4.0,certificate,other,22.42619409246785,Quận Gò Vấp
6600000000.0,other,4.0,14.3,195.48,56.9,4.0,5.0,5.0,certificate,other,22.61033548597879,Quận Tân Phú
4500000000.0,other,2.94,10.51,54.5,21.7,3.0,3.0,3.0,certificate,partially_furnished,22.227343233722685,Quận 3
5200000000.0,alley_house,4.0,21.3,84.3,84.3,2.0,2.0,3.0,certificate,other,22.371924462533794,Quận 12
5500000000.0,alley_house,2.9,13.58,55.6,37.5,2.0,2.0,1.0,certificate,other,22.428013929184836,Quận Phú Nhuận
15500000000.0,alley_house,4.05,17.58,190.0,71.1,4.0,2.0,6.0,certificate,partially_furnished,23.464105860871612,Quận 6
